Entry,localization,evidence_code
Q8NHG7,Golgi apparatus membrane,ECO:0000250
Q8NHG7,Smooth endoplasmic reticulum membrane,ECO:0000250
Q8NHG7,Cell membrane,ECO:0000250
Q8NHG7,Membrane,ECO:0000305
Q8NHG8,Presynaptic cell membrane,ECO:0000269
Q8NHG8,Lysosome membrane,ECO:0000269
Q8NHG8,Endosome membrane,ECO:0000269
Q8NHH1,Cilium basal body,ECO:0000250
Q8NHH1,Cytoskeleton,ECO:0000250
Q8NHH9,Endoplasmic reticulum membrane,ECO:0000269
Q8NHJ6,Cell membrane,ECO:0000269
Q8NHL6,Cell membrane,ECO:0000305
Q8NHL6,Secreted,ECO:0000269
Q8NHL6,Cell membrane,ECO:0000269
Q8NHM5,Nucleolus,ECO:0000269
Q8NHM5,Chromosome,ECO:0000269
Q8NHM5,Nucleus,ECO:0000269
Q8NHP6,Endoplasmic reticulum membrane,ECO:0000269
Q8NHP8,Lysosome lumen,ECO:0000269
Q8NHQ1,Centrosome,ECO:0000269
Q8NHS1,Membrane,ECO:0000305
Q8NHS3,Lysosome membrane,ECO:0000269
Q8NHS9,Chromosome,ECO:0000250
Q8NHU3,Golgi apparatus membrane,ECO:0000269
Q8NHU3,Cell membrane,ECO:0000269
Q8NHU6,Cytoplasm,ECO:0000269
Q8NHV1,Golgi apparatus,ECO:0000269
Q8NHV1,Cytoplasm,ECO:0000269
Q8NHV1,Lipid droplet,ECO:0000269
Q8NHV1,Endoplasmic reticulum,ECO:0000269
Q8NHV4,Centrosome,ECO:0000269
Q8NHV9,Nucleus,ECO:0000269
Q8NHV9,Nucleus,ECO:0000255
Q8NHW3,Nucleus,ECO:0000269
Q8NHW3,Nucleus,ECO:0000255
Q8NHW4,Secreted,ECO:0000250
Q8NHX9,Melanosome membrane,ECO:0000269
Q8NHX9,Late endosome membrane,ECO:0000269
Q8NHX9,Lysosome membrane,ECO:0000269
Q8NHY0,Golgi apparatus membrane,ECO:0000305
Q8NHY2,Nucleus speckle,None
Q8NHY2,Cytoplasm,None
Q8NHY3,Cytoskeleton,ECO:0000269
Q8NHY3,Stress fiber,ECO:0000269
Q8NHY3,Cell membrane,ECO:0000250
Q8NHY3,Cilium basal body,ECO:0000269
Q8NHZ8,Nucleus,ECO:0000250
Q8NI08,Nucleus,ECO:0000305
Q8NI17,Cell membrane,ECO:0000305
Q8NI17,Axon,ECO:0000250
Q8NI17,Presynaptic cell membrane,ECO:0000250
Q8NI22,Golgi apparatus,ECO:0000269
Q8NI22,Endoplasmic reticulum-Golgi intermediate compartment,ECO:0000269
Q8NI22,Endoplasmic reticulum,ECO:0000269
Q8NI27,Nucleus,ECO:0000305
Q8NI27,Nucleus speckle,ECO:0000305
Q8NI35,Apical cell membrane,ECO:0000269
Q8NI35,Perinuclear region,ECO:0000269
Q8NI35,Tight junction,ECO:0000269
Q8NI36,Nucleolus,ECO:0000269
Q8NI37,Mitochondrion matrix,ECO:0000269
Q8NI38,Nucleus,ECO:0000250
Q8NI51,Nucleus,None
Q8NI51,Cytoplasm,None
Q8NI60,Membrane,ECO:0000255
Q8NI60,Mitochondrion,ECO:0000269
Q8NI77,Cytoplasm,None
Q8NI77,Centrosome,None
Q8NI77,Nucleus,None
Q8NI77,Ruffle,None
Q8TA86,Nucleus,ECO:0000250
Q8TAA9,Cell membrane,ECO:0000250
Q8TAB3,Cell membrane,ECO:0000250
Q8TAC2,Cytosol,ECO:0000269
Q8TAC9,trans-Golgi network membrane,None
Q8TAC9,Cell membrane,None
Q8TAC9,Golgi apparatus membrane,None
Q8TAC9,Recycling endosome membrane,None
Q8TAC9,Synaptic vesicle membrane,ECO:0000250
Q8TAD2,Secreted,None
Q8TAD4,Endoplasmic reticulum membrane,ECO:0000269
Q8TAD4,Secretory vesicle membrane,ECO:0000269
Q8TAD4,Golgi stack membrane,ECO:0000269
Q8TAD4,Apical cell membrane,ECO:0000269
Q8TAD4,COPII-coated vesicle membrane,ECO:0000269
Q8TAD4,trans-Golgi network membrane,ECO:0000269
Q8TAD4,Cell membrane,ECO:0000269
Q8TAD8,Nucleus,ECO:0000269
Q8TAE7,Cytoplasm,ECO:0000269
Q8TAE7,Cell membrane,ECO:0000269
Q8TAE8,Nucleus,ECO:0000269
Q8TAE8,Mitochondrion,ECO:0000269
Q8TAF3,Nucleus,ECO:0000269
Q8TAF3,Lysosome,ECO:0000269
Q8TAF3,Cytoplasm,ECO:0000269
Q8TAF3,Late endosome,ECO:0000269
Q8TAF8,Cell membrane,ECO:0000250
Q8TAG5,Secreted,ECO:0000250
Q8TAG9,Growth cone,ECO:0000250
Q8TAG9,Perinuclear region,ECO:0000250
Q8TAG9,Midbody ring,ECO:0000269
Q8TAG9,Cytoplasm,ECO:0000250
Q8TAI7,Cytoplasm,ECO:0000269
Q8TAI7,Endomembrane system,ECO:0000305
Q8TAK6,Nucleus,ECO:0000255
Q8TAM1,Cilium,ECO:0000269
Q8TAM2,Cytoplasm,ECO:0000269
Q8TAM2,Cilium,ECO:0000250
Q8TAM2,Centrosome,ECO:0000269
Q8TAM2,Centriolar satellite,ECO:0000269
Q8TAM2,Cilium membrane,ECO:0000269
Q8TAM6,Cytoskeleton,ECO:0000250
Q8TAP6,Centriole,None
Q8TAP6,Centrosome,ECO:0000269
Q8TAP8,Centriole,ECO:0000269
Q8TAP8,Centrosome,ECO:0000269
Q8TAP9,Cytoplasm,None
Q8TAP9,Centrosome,None
Q8TAP9,Nucleus,None
Q8TAQ2,Nucleus,None
Q8TAS1,Nucleus,ECO:0000269
Q8TAT2,Secreted,ECO:0000269
Q8TAT5,Nucleus,ECO:0000269
Q8TAT5,Chromosome,ECO:0000250
Q8TAT6,Endoplasmic reticulum,ECO:0000250
Q8TAT6,Cytosol,ECO:0000250
Q8TAT6,Nucleus,ECO:0000250
Q8TAU0,Nucleus,ECO:0000255
Q8TAU3,Nucleus,ECO:0000305
Q8TAV3,Microsome membrane,ECO:0000269
Q8TAV3,Endoplasmic reticulum lumen,ECO:0000269
Q8TAV3,Cell membrane,ECO:0000269
Q8TAX0,Nucleus,ECO:0000305
Q8TAX7,Secreted,ECO:0000269
Q8TAX9,Cytoplasm,ECO:0000269
Q8TAX9,Cell membrane,ECO:0000250
Q8TAZ6,Membrane,None
Q8TB24,Early endosome,ECO:0000269
Q8TB24,Cytoplasm,ECO:0000269
Q8TB24,Cytoplasmic vesicle,ECO:0000269
Q8TB36,Mitochondrion outer membrane,ECO:0000269
Q8TB36,Cytoplasm,ECO:0000250
Q8TB37,Mitochondrion,ECO:0000269
Q8TB61,Golgi apparatus membrane,ECO:0000269
Q8TB68,Dendrite,ECO:0000269
Q8TB68,Postsynaptic density membrane,ECO:0000250
Q8TB68,Cell membrane,ECO:0000269
Q8TB68,Postsynaptic cell membrane,ECO:0000250
Q8TB68,Nucleus,ECO:0000269
Q8TB68,Synapse,ECO:0000269
Q8TB68,Perinuclear region,ECO:0000269
Q8TB72,Cytoplasmic granule,ECO:0000269
Q8TB72,Cytoplasm,ECO:0000305
Q8TB72,Perinuclear region,ECO:0000269
Q8TB73,Secreted,ECO:0000269
Q8TB92,Endoplasmic reticulum membrane,ECO:0000269
Q8TB92,Cytosol,ECO:0000269
Q8TBA6,Golgi apparatus membrane,ECO:0000269
Q8TBB1,Cytoplasm,ECO:0000250
Q8TBB6,Lysosome membrane,ECO:0000269
Q8TBC3,Lysosome,ECO:0000269
Q8TBC5,Nucleus,ECO:0000255
Q8TBE0,Nucleus,ECO:0000269
Q8TBE0,Chromosome,ECO:0000269
Q8TBE1,Postsynaptic cell membrane,ECO:0000250
Q8TBE3,Membrane,ECO:0000305
Q8TBE7,Cell membrane,ECO:0000269
Q8TBF2,Cytosol,ECO:0000250
Q8TBG4,Mitochondrion,ECO:0000305
Q8TBG9,Synaptosome,ECO:0000250
Q8TBG9,Synaptic vesicle membrane,ECO:0000250
Q8TBJ4,Cell membrane,ECO:0000250
Q8TBJ4,Neuron projection,ECO:0000250
Q8TBJ5,Nucleus,ECO:0000250
Q8TBK2,Nucleus,ECO:0000269
Q8TBM7,Membrane,ECO:0000305
Q8TBM8,Nucleus membrane,ECO:0000269
Q8TBM8,Endoplasmic reticulum membrane,ECO:0000269
Q8TBP5,Membrane,ECO:0000305
Q8TBX8,Endoplasmic reticulum,ECO:0000250
Q8TBX8,Cytoplasm,ECO:0000250
Q8TBY8,Flagellum,ECO:0000269
Q8TBY9,Cilium axoneme,ECO:0000250
Q8TBY9,Flagellum,ECO:0000269
Q8TBZ6,Nucleus,ECO:0000269
Q8TBZ6,Nucleolus,ECO:0000269
Q8TBZ8,Nucleus,ECO:0000305
Q8TC05,Nucleus,ECO:0000269
Q8TC05,Centriole,ECO:0000269
Q8TC05,Centrosome,ECO:0000269
Q8TC07,Cytoplasm,ECO:0000250
Q8TC12,Endoplasmic reticulum membrane,ECO:0000269
Q8TC29,Cilium axoneme,ECO:0000250
Q8TC29,Flagellum,ECO:0000250
Q8TC36,Golgi apparatus,ECO:0000250
Q8TC36,Nucleus inner membrane,ECO:0000305
Q8TC41,Cytoplasm,ECO:0000269
Q8TC41,Membrane,ECO:0000305
Q8TC44,Spindle pole,None
Q8TC44,Centriole,ECO:0000269
Q8TC44,Cilium basal body,ECO:0000269
Q8TC44,Centrosome,ECO:0000269
Q8TC57,Cytoplasm,ECO:0000250
Q8TC59,Cytoplasm,ECO:0000250
Q8TC71,Mitochondrion outer membrane,ECO:0000269
Q8TC71,Cytoplasm,ECO:0000269
Q8TC84,Nucleus,ECO:0000269
Q8TC84,Cilium basal body,ECO:0000250
Q8TC84,Cilium,ECO:0000250
Q8TC84,Cytosol,ECO:0000269
Q8TC92,Extracellular space,ECO:0000269
Q8TC92,Cell membrane,ECO:0000269
Q8TC94,Perinuclear theca,ECO:0000269
Q8TC94,Acrosome,ECO:0000269
Q8TCB7,Cytoplasm,ECO:0000269
Q8TCB7,Nucleus,ECO:0000269
Q8TCC7,Basolateral cell membrane,ECO:0000269
Q8TCD5,Cytoplasm,None
Q8TCE6,Late endosome,ECO:0000269
Q8TCE9,Nucleus,ECO:0000269
Q8TCF1,Stress granule,ECO:0000269
Q8TCG1,Cytoplasm,ECO:0000269
Q8TCG1,Membrane,ECO:0000305
Q8TCG2,Endoplasmic reticulum membrane,ECO:0000269
Q8TCG2,Early endosome membrane,ECO:0000269
Q8TCG2,Cytosol,ECO:0000269
Q8TCG2,Golgi apparatus membrane,ECO:0000269
Q8TCG2,Cell membrane,ECO:0000269
Q8TCG5,Dendrite,ECO:0000269
Q8TCG5,Axon,ECO:0000269
Q8TCG5,Endoplasmic reticulum,ECO:0000250
Q8TCG5,Synapse,ECO:0000250
Q8TCG5,Mitochondrion outer membrane,ECO:0000250
Q8TCI5,Cytoplasmic vesicle,ECO:0000250
Q8TCI5,Cytoplasm,ECO:0000250
Q8TCI5,trans-Golgi network,ECO:0000250
Q8TCJ0,Nucleus,ECO:0000269
Q8TCJ2,Endoplasmic reticulum,ECO:0000269
Q8TCJ2,Endoplasmic reticulum membrane,None
Q8TCQ1,Early endosome membrane,ECO:0000269
Q8TCQ1,Lysosome membrane,ECO:0000269
Q8TCQ1,Cytoplasmic vesicle membrane,ECO:0000305
Q8TCQ1,trans-Golgi network membrane,ECO:0000250
Q8TCQ1,Late endosome membrane,ECO:0000269
Q8TCQ1,Cell membrane,ECO:0000269
Q8TCS8,Cytoplasm,ECO:0000269
Q8TCS8,Mitochondrion matrix,ECO:0000269
Q8TCS8,Mitochondrion intermembrane space,ECO:0000269
Q8TCT0,Cytoplasm,ECO:0000269
Q8TCT0,Cell membrane,ECO:0000269
Q8TCT1,Extracellular vesicle,ECO:0000250
Q8TCT6,Golgi apparatus,ECO:0000269
Q8TCT6,Endoplasmic reticulum membrane,ECO:0000269
Q8TCT6,Membrane,ECO:0000269
Q8TCT7,Lysosome membrane,ECO:0000269
Q8TCT7,Endosome membrane,ECO:0000269
Q8TCT7,Membrane,ECO:0000269
Q8TCT7,Golgi apparatus membrane,ECO:0000269
Q8TCT7,Cell membrane,ECO:0000269
Q8TCT8,Lysosome membrane,ECO:0000250
Q8TCT8,Late endosome membrane,ECO:0000269
Q8TCT8,Membrane,ECO:0000269
Q8TCT9,Endoplasmic reticulum membrane,ECO:0000269
Q8TCT9,Membrane,ECO:0000269
Q8TCT9,Cell membrane,ECO:0000250
Q8TCU4,Spindle pole,None
Q8TCU4,Centrosome,ECO:0000269
Q8TCU4,Cilium basal body,None
Q8TCU4,Cytoplasm,None
Q8TCU5,Cell membrane,ECO:0000250
Q8TCU5,Postsynaptic density,ECO:0000250
Q8TCU5,Postsynaptic cell membrane,ECO:0000250
Q8TCU6,Cytosol,None
Q8TCU6,Cell membrane,None
Q8TCX1,Golgi apparatus,ECO:0000269
Q8TCX1,Cilium axoneme,ECO:0000250
Q8TCX1,Cytoplasm,ECO:0000269
Q8TCX1,Cilium basal body,ECO:0000269
Q8TCX1,Centrosome,ECO:0000269
Q8TCX1,Cilium,ECO:0000269
Q8TCY5,Endoplasmic reticulum membrane,ECO:0000269
Q8TCY5,Cell membrane,ECO:0000269
Q8TCY9,Cytoplasm,ECO:0000269
Q8TCY9,Nucleus,ECO:0000269
Q8TCZ2,Cell junction,ECO:0000250
Q8TCZ2,Cell membrane,ECO:0000250
Q8TD06,Endoplasmic reticulum,ECO:0000269
Q8TD07,Secreted,None
Q8TD07,Membrane,ECO:0000269
Q8TD08,Golgi apparatus,ECO:0000269
Q8TD08,Centriole,ECO:0000269
Q8TD08,Cytoplasm,ECO:0000269
Q8TD08,Cilium basal body,ECO:0000269
Q8TD08,Autophagosome,ECO:0000269
Q8TD08,Tight junction,ECO:0000269
Q8TD08,Nucleus,ECO:0000269
Q8TD08,Spindle,ECO:0000250
Q8TD16,Golgi apparatus,ECO:0000269
Q8TD16,Cytoplasm,ECO:0000269
Q8TD16,Nuclear pore complex,ECO:0000269
Q8TD16,Cytoskeleton,ECO:0000269
Q8TD16,Nucleus envelope,ECO:0000269
Q8TD17,Nucleus,ECO:0000305
Q8TD19,Cytoplasm,ECO:0000269
Q8TD19,Nucleus,ECO:0000269
Q8TD20,Cell membrane,ECO:0000250
Q8TD20,Endomembrane system,ECO:0000250
Q8TD20,Perinuclear region,ECO:0000269
Q8TD23,Nucleus,ECO:0000305
Q8TD26,Nucleoplasm,ECO:0000269
Q8TD31,Nucleus,None
Q8TD31,Cytoplasm,None
Q8TD43,Golgi apparatus,ECO:0000269
Q8TD43,Endoplasmic reticulum,None
Q8TD43,Endoplasmic reticulum,ECO:0000269
Q8TD43,Golgi apparatus,None
Q8TD43,Cell membrane,ECO:0000269
Q8TD46,Secreted,None
Q8TD46,Cell membrane,None
Q8TD57,Cilium axoneme,ECO:0000305
Q8TD84,Synapse,ECO:0000250
Q8TD84,Cell membrane,ECO:0000269
Q8TDB4,Mitochondrion inner membrane,ECO:0000250
Q8TDB4,Mitochondrion outer membrane,ECO:0000250
Q8TDB4,Mitochondrion,ECO:0000269
Q8TDB6,Cytoplasm,ECO:0000269
Q8TDB6,Early endosome membrane,ECO:0000269
Q8TDB6,Lysosome membrane,ECO:0000269
Q8TDB6,Nucleus,ECO:0000269
Q8TDB8,Cell membrane,ECO:0000269
Q8TDC0,Z line,ECO:0000250
Q8TDC3,Presynaptic active zone,ECO:0000250
Q8TDC3,Cytoplasm,ECO:0000269
Q8TDC3,Synapse,ECO:0000250
Q8TDC3,Synaptic vesicle,ECO:0000250
Q8TDC3,Nucleus,ECO:0000269
Q8TDC3,Centrosome,ECO:0000250
Q8TDD1,Nucleolus,ECO:0000269
Q8TDD2,Nucleus,ECO:0000250
Q8TDD5,Early endosome membrane,ECO:0000269
Q8TDD5,Lysosome membrane,ECO:0000269
Q8TDD5,Autophagosome membrane,ECO:0000269
Q8TDD5,Late endosome membrane,ECO:0000269
Q8TDD5,Cell membrane,ECO:0000269
Q8TDF5,Cell membrane,ECO:0000305
Q8TDF5,Postsynaptic density membrane,ECO:0000250
Q8TDF5,Secreted,ECO:0000305
Q8TDF6,Cell membrane,None
Q8TDF6,Cytoplasm,None
Q8TDG2,Cytoplasm,ECO:0000269
Q8TDG2,Cytoskeleton,ECO:0000305
Q8TDG2,Nucleus,ECO:0000269
Q8TDG4,Nucleus,ECO:0000269
Q8TDG4,Chromosome,ECO:0000269
Q8TDI0,Nucleus,ECO:0000269
Q8TDI7,Cell membrane,ECO:0000250
Q8TDI8,Cell membrane,ECO:0000250
Q8TDJ6,Synaptic vesicle membrane,ECO:0000269
Q8TDJ6,Neuronal dense core vesicle,ECO:0000250
Q8TDL5,Secreted,ECO:0000250
Q8TDM6,Cell junction,ECO:0000269
Q8TDM6,Cilium basal body,ECO:0000250
Q8TDM6,Postsynaptic density,ECO:0000250
Q8TDM6,Cell membrane,ECO:0000269
Q8TDN1,Cell membrane,ECO:0000269
Q8TDN2,Cell membrane,None
Q8TDN4,Cytoplasm,ECO:0000250
Q8TDN4,Nucleus,ECO:0000250
Q8TDN7,Endoplasmic reticulum membrane,ECO:0000269
Q8TDP1,Nucleus,ECO:0000305
Q8TDQ0,Cell junction,ECO:0000269
Q8TDQ0,Cell membrane,ECO:0000269
Q8TDQ0,Membrane,ECO:0000305
Q8TDQ1,Cell membrane,ECO:0000305
Q8TDQ7,Cytoplasm,ECO:0000250
Q8TDR0,Cytoskeleton,ECO:0000269
Q8TDR0,Cilium,ECO:0000269
Q8TDR0,Cilium basal body,ECO:0000250
Q8TDR0,Cilium axoneme,ECO:0000250
Q8TDR2,Cytoplasm,None
Q8TDR2,Nucleolus,None
Q8TDR2,Nucleus,None
Q8TDR4,Nucleus,ECO:0000269
Q8TDS4,Cell membrane,ECO:0000269
Q8TDS5,Cell membrane,None
Q8TDT2,Cell membrane,None
Q8TDU6,Cell membrane,ECO:0000269
Q8TDV0,Cell membrane,ECO:0000305
Q8TDW0,Endoplasmic reticulum membrane,ECO:0000305
Q8TDW0,Cell membrane,ECO:0000269
Q8TDW5,Membrane,ECO:0000250
Q8TDW7,Membrane,ECO:0000305
Q8TDX6,Golgi stack membrane,ECO:0000305
Q8TDX7,Cytoplasm,ECO:0000269
Q8TDX7,Spindle pole,ECO:0000269
Q8TDX7,Centrosome,ECO:0000269
Q8TDX7,Nucleus,ECO:0000250
Q8TDX9,Cilium membrane,ECO:0000269
Q8TDY2,Cytoplasm,ECO:0000269
Q8TDY2,Preautophagosomal structure,ECO:0000269
Q8TDY2,Lysosome,ECO:0000269
Q8TDY2,Nucleus,ECO:0000269
Q8TDY2,Cytosol,ECO:0000250
Q8TDY4,Cytoplasm,ECO:0000269
Q8TDZ2,Midbody,ECO:0000269
Q8TDZ2,Cytoskeleton,None
Q8TDZ2,Cytoplasm,None
Q8TE02,Nucleus,ECO:0000269
Q8TE02,Cytoplasm,ECO:0000269
Q8TE04,Nucleolus,ECO:0000269
Q8TE04,Recycling endosome,ECO:0000269
Q8TE04,Cytosol,ECO:0000269
Q8TE04,Clathrin-coated vesicle,ECO:0000269
Q8TE04,Cytoplasm,ECO:0000269
Q8TE04,Nucleus,ECO:0000269
Q8TE12,Nucleus,ECO:0000255
Q8TE23,Cell membrane,None
Q8TE49,Nucleus,ECO:0000250
Q8TE49,Cytoplasm,ECO:0000250
Q8TE54,Recycling endosome membrane,ECO:0000269
Q8TE56,Extracellular matrix,ECO:0000250
Q8TE57,Extracellular matrix,ECO:0000250
Q8TE58,Cell surface,ECO:0000250
Q8TE58,Extracellular matrix,ECO:0000250
Q8TE60,Extracellular matrix,ECO:0000250
Q8TE67,Cytoplasm,ECO:0000269
Q8TE68,Cytoplasm,ECO:0000269
Q8TE73,Cilium axoneme,ECO:0000269
Q8TE76,Nucleus,ECO:0000305
Q8TE77,Nucleus,ECO:0000250
Q8TE77,Cytoskeleton,ECO:0000250
Q8TE85,Nucleus,ECO:0000269
Q8TE99,Golgi apparatus membrane,ECO:0000269
Q8TEA1,Cytoplasm,ECO:0000269
Q8TEA7,Cytoplasm,ECO:0000269
Q8TEA7,Midbody,ECO:0000269
Q8TEA7,Spindle,ECO:0000269
Q8TEA8,Nucleus,ECO:0000269
Q8TEA8,Cytoplasm,ECO:0000250
Q8TEB7,Cytoskeleton,ECO:0000269
Q8TEB7,Perinuclear region,ECO:0000250
Q8TEB7,Endomembrane system,ECO:0000250
Q8TEB9,Endoplasmic reticulum membrane,ECO:0000269
Q8TEB9,Mitochondrion membrane,ECO:0000269
Q8TEC5,Nucleus,ECO:0000269
Q8TED0,Nucleolus,ECO:0000269
Q8TED1,Membrane,ECO:0000305
Q8TED4,Endoplasmic reticulum membrane,ECO:0000269
Q8TED9,Cytoplasm,ECO:0000269
Q8TED9,Podosome,ECO:0000269
Q8TED9,Stress fiber,ECO:0000269
Q8TED9,Invadopodium,ECO:0000269
Q8TEH3,Clathrin-coated vesicle membrane,ECO:0000269
Q8TEH3,Presynaptic cell membrane,ECO:0000269
Q8TEK3,Nucleus,ECO:0000269
Q8TEL6,Perinuclear region,ECO:0000269
Q8TEM1,Nucleus membrane,ECO:0000269
Q8TEM1,Endoplasmic reticulum membrane,ECO:0000269
Q8TEM1,Nuclear pore complex,ECO:0000269
Q8TEP8,Centriole,ECO:0000269
Q8TEQ6,Cytoplasm,ECO:0000269
Q8TEQ6,Nucleoplasm,ECO:0000269
Q8TEQ6,Gem,ECO:0000269
Q8TEQ8,Endoplasmic reticulum membrane,ECO:0000250
Q8TER0,Extracellular matrix,ECO:0000269
Q8TER5,Cytoplasm,ECO:0000269
Q8TES7,Centriole,None
Q8TES7,Spindle pole,None
Q8TES7,Cell junction,None
Q8TEU7,Cytoplasm,ECO:0000269
Q8TEU7,Cell membrane,ECO:0000269
Q8TEU8,Secreted,ECO:0000250
Q8TEV9,Postsynapse,ECO:0000250
Q8TEV9,Cytoplasm,ECO:0000269
Q8TEV9,Presynapse,ECO:0000250
Q8TEV9,Nucleus,ECO:0000269
Q8TEW0,Cell cortex,ECO:0000250
Q8TEW0,Endomembrane system,ECO:0000269
Q8TEW0,Cell junction,ECO:0000269
Q8TEW0,Cytoskeleton,ECO:0000269
Q8TEW0,Tight junction,ECO:0000269
Q8TEW0,Adherens junction,ECO:0000250
Q8TEW0,Cytoplasm,ECO:0000250
Q8TEW0,Cell membrane,ECO:0000269
Q8TEW8,Tight junction,None
Q8TEW8,Endomembrane system,None
Q8TEW8,Cell junction,None
Q8TEX9,Cytoplasm,ECO:0000269
Q8TEX9,Nucleus,ECO:0000269
Q8TEY5,Golgi apparatus membrane,ECO:0000305
Q8TEY5,Nucleus,None
Q8TEY5,Endoplasmic reticulum membrane,None
Q8TEY7,Golgi apparatus,ECO:0000269
Q8TEY7,Centrosome,ECO:0000269
Q8TEY7,Perinuclear region,ECO:0000269
Q8TEZ7,Cell membrane,ECO:0000303
Q8TEZ7,Cell membrane,ECO:0000269
Q8TF01,Nucleus speckle,ECO:0000269
Q8TF09,Cytoskeleton,None
Q8TF30,Cytoplasm,ECO:0000269
Q8TF30,Cytoplasmic vesicle membrane,ECO:0000269
Q8TF30,Endoplasmic reticulum-Golgi intermediate compartment,ECO:0000269
Q8TF30,cis-Golgi network,ECO:0000269
Q8TF40,Lysosome membrane,ECO:0000269
Q8TF40,Cytosol,ECO:0000269
Q8TF42,Nucleus,ECO:0000305
Q8TF42,Cytoplasm,ECO:0000250
Q8TF46,Cytoplasm,ECO:0000269
Q8TF47,Nucleus,ECO:0000250
Q8TF50,Nucleus,ECO:0000305
Q8TF62,Golgi apparatus,ECO:0000269
Q8TF62,Cell membrane,ECO:0000269
Q8TF63,Nucleus,ECO:0000269
Q8TF63,Cytoplasm,ECO:0000269
Q8TF65,Cytoplasm,ECO:0000305
Q8TF66,Membrane,ECO:0000305
Q8TF71,Basolateral cell membrane,ECO:0000250
Q8TF71,Cell membrane,ECO:0000269
Q8TF72,Apical cell membrane,ECO:0000250
Q8TF72,Adherens junction,ECO:0000250
Q8TF72,Cytoskeleton,ECO:0000250
Q8TF74,Cytoskeleton,ECO:0000269
Q8TF76,Nucleus,ECO:0000269
Q8TF76,Chromosome,ECO:0000269
Q8TF76,Spindle,ECO:0000269
Q8WTP8,Nucleolus,None
Q8WTP8,Nucleus,None
Q8WTQ1,Secreted,None
Q8WTQ7,Membrane,ECO:0000250
Q8WTR4,Growth cone,ECO:0000250
Q8WTR4,Perinuclear region,ECO:0000250
Q8WTR4,Endomembrane system,ECO:0000250
Q8WTR7,Nucleus,ECO:0000269
Q8WTS1,Cytoplasm,ECO:0000269
Q8WTS1,Lipid droplet,ECO:0000250
Q8WTS1,Cytosol,ECO:0000250
Q8WTS6,Nucleus,ECO:0000305
Q8WTS6,Chromosome,ECO:0000305
Q8WTT0,Cell membrane,ECO:0000269
Q8WTT2,Nucleus speckle,None
Q8WTT2,Nucleolus,None
Q8WTV0,Caveola,ECO:0000250
Q8WTV0,Cell membrane,ECO:0000269
Q8WTW3,Golgi apparatus membrane,ECO:0000305
Q8WTW4,Lysosome membrane,ECO:0000269
Q8WTX7,Cytosol,ECO:0000269
Q8WTX9,Golgi apparatus,ECO:0000269
Q8WTX9,Endoplasmic reticulum membrane,ECO:0000269
Q8WTX9,Endosome membrane,ECO:0000250
Q8WU03,Endoplasmic reticulum,ECO:0000269
Q8WU08,Cell membrane,None
Q8WU10,Nucleus,ECO:0000269
Q8WU10,Sarcomere,ECO:0000269
Q8WU10,Cytoplasm,ECO:0000269
Q8WU17,Endoplasmic reticulum membrane,ECO:0000269
Q8WU20,Endomembrane system,None
Q8WU39,Cytoplasm,ECO:0000269
Q8WU39,Secreted,ECO:0000269
Q8WU39,Endoplasmic reticulum lumen,ECO:0000269
Q8WU66,Secreted,ECO:0000250
Q8WU66,Cell surface,ECO:0000250
Q8WU66,Stereocilium,ECO:0000250
Q8WU67,Membrane,ECO:0000305
Q8WU68,Nucleus speckle,ECO:0000250
Q8WU68,Cytoplasm,ECO:0000250
Q8WU68,Nucleus,ECO:0000250
Q8WU79,Cytoplasm,None
Q8WU90,Cytoplasm,ECO:0000269
Q8WU90,Nucleus,ECO:0000250
Q8WUA4,Nucleus,None
Q8WUA8,Secreted,ECO:0000250
Q8WUB8,Nucleus,ECO:0000250
Q8WUD1,Acrosome,ECO:0000250
Q8WUD1,Golgi apparatus membrane,ECO:0000250
Q8WUD1,Cell membrane,ECO:0000250
Q8WUD1,Endoplasmic reticulum membrane,ECO:0000250
Q8WUD6,Golgi apparatus membrane,ECO:0000269
Q8WUF5,Cytoplasm,ECO:0000269
Q8WUF5,Nucleus,ECO:0000269
Q8WUG5,Vacuole membrane,ECO:0000269
Q8WUG5,Cell membrane,ECO:0000269
Q8WUH2,Cytoplasm,ECO:0000269
Q8WUH2,Early endosome,ECO:0000269
Q8WUI4,Cytoplasm,None
Q8WUI4,Nucleus,None
Q8WUJ0,Nucleus,ECO:0000269
Q8WUJ0,Cytosol,ECO:0000269
Q8WUJ3,Endoplasmic reticulum,None
Q8WUJ3,Cell membrane,None
Q8WUJ3,Secreted,None
Q8WUJ3,Cytoplasm,None
Q8WUJ3,Clathrin-coated pit,None
Q8WUJ3,Nucleus,None
Q8WUK0,Mitochondrion inner membrane,ECO:0000250
Q8WUM0,Kinetochore,ECO:0000269
Q8WUM0,Nuclear pore complex,ECO:0000269
Q8WUM4,Tight junction,ECO:0000250
Q8WUM4,Centrosome,ECO:0000269
Q8WUM4,Melanosome,ECO:0000269
Q8WUM4,Midbody ring,ECO:0000269
Q8WUM4,Cytosol,ECO:0000250
Q8WUM4,Extracellular exosome,ECO:0000269
Q8WUM9,Membrane,None
Q8WUP2,Stress fiber,ECO:0000269
Q8WUP2,Focal adhesion,ECO:0000269
Q8WUQ7,Nucleus,ECO:0000269
Q8WUQ7,Cytosol,ECO:0000269
